text,llm,Label
چینی باشندوں کی سکیورٹی کیلئے پرائیویٹ کمپنیوں کی خدمات حاصل کرنے کا فیصلہ,,Unbiased
عوام کو زندہ درگور کرنے کے بدلے آئی ایم ایف کی شرائط قبول نہیں ایر العظیم,,Unbiased
خیبرپختونخوا پولیس میں بڑے پیمانے پرتقرر و تبادلے,,Unbiased
عمران خان بتائیں اسامہ بن لادن کو شہید کس نے کہا؟ شیری رحمان,,Unbiased
مہنگائی اور ایل سیز کا مسئلہ سابق حکومت کی بد انتظامی کا نتیجہ اسحاق ڈار,,Unbiased
7فروری کو اے پی سی طلب عمران خان بہی مدعو,,Unbiased
آئی ایم ایف نے سیاستدانوں بیوروکریٹس سرکاری افسران کے اثاثوں کی تفصیلات مانگ لیں,,Unbiased
نواز زرداری کا مستقبل نہیں مریم ماہر نفسیات سے بہی علاج کرالیتی فواد چودہری,,Unbiased
الیکشن کمیشن کی تاریخ میں پہلا سٹیٹ آف دی آرٹ ریکارڈ روم قائم,,Unbiased
شہباز شریف کا دورہ کراچی شازیہ مری کے گہر آمد بیٹی کی شادی پر مبارکباد دی,,Unbiased
چینی صدر کا دہشتگردی کے خلاف جنگ میں پاکستان کی حمایت جاری رکہنے کا اعلان,,Unbiased
امریکہ کا طالبان پر نئی ویزا پابندیاں عائد کرنے کا اعلان,,Unbiased
وزیر مملکت خارجہ حنا ربانی آج 2 روزہ دورے پر سری لنکا جائیں گی,,Unbiased
شیخ رشید پر کوئی تشدد نہیں ہوا قانون توڑنے پر جواب تو دینا پڑے گا رانا ثناء اللہ,,Unbiased
صدر مملکت کا متاثرین کو معاوضے کی عدم ادائیگی پر این ایچ اے حکام کیخلاف انکوائری کا حکم,,Unbiased
ایف بی آئی کی امریکی صدر کے گہر کی 4گہنٹے تک تلاشی,,Unbiased
حکمران سیا ستدانو ں کی بجائے دہشتگردوں کو پکڑنے پر توجہ دیں علماء,,Unbiased
پرویزالٰہی کی رہائش گاہ گجرات میں پولیس کا چہاپہ قابل مذمت خدیجہ فاروقی,,Unbiased
نگران وزیر صحت نے سروسز انسٹیٹیوٹ آف میڈیکل سائنسز کا دورہ کیا,,Unbiased
وزیرپرائمری صحت کے مختلف اضلاع میں ہسپتالوں کے اچانک دورے,,Unbiased
حکومت گرفتاریاں چہوڑ کر مسائل حل کرے ڈاکٹر ربنواز,,Unbiased
مریم نواز کے دوروں سے پارٹی میں جان پڑے گی عدنان ہنجراء,,Unbiased
طبی درسگاہوں میں مائیگریشن پالیسی پر 100فیصد عملدرآمد ہو گا احمد جاوید,,Unbiased
بطور قوم متحد ہو کر دہشت گردی کو جڑ سے اکہاڑ پہینکیں گے جنرل عاصم منیر,,Unbiased
منسٹر انکلیو میں فواد چوہدری کی سرکاری رہائشگاہ سیل,,Unbiased
اپریل تک روس سے رعایتی نرخوں پر تیل کی فراہمی شرو ع ہو جائیگی وفاقی وزراء,,Unbiased
قومی اسمبلی کی مزید 31نشستوں پر ضمنی الیکشن 19مارچ کو ہوگا شیڈول جاری,,Unbiased
آئی ایم ایف معاہدے ختم ہونے تک عوام کومشکلات کا سامنا رہیگا مولانا عبد الواسع,,Unbiased
چیئرمین پی ٹی آئی سے فواد چودہری کی ملاقات,,Unbiased
شیخ رشید کیخلاف کراچی میں بہی مقدمہ درج راشد شفیق کی درخواست پر اٹارنی اور ایڈووکیٹ جنرل کو نوٹس جاری,,Unbiased
تحریک انصاف کے مستعفی ارکان سے پارلیمنٹ لاجز کی رہائش گاہیں خالی کرانے کیلئے کارروائی,,Unbiased
سپریم کورٹ نے اتفاق شوگر ملز کیس سماعت کیلئے مقرر کر دیا دس فروری کو کیس سنا جائیگا,,Unbiased
پشاور پولیس لائنز دہماکے کی تحقیقات میں بڑی پیشرفت خاتون شامل تفتیش,,Unbiased
شمالی وزیر ستان سکیورٹی فورسرز اور دہشتگردوں میں فائرنگ کا تبادلہ 2دہشتگرد ہلاک,,Unbiased
الیکشن لیگی ٹکٹ پر لڑوں گا مریم نواز کو کام کاموقع دیاجائے شاہد خاقان,,Unbiased
پی ٹی آئی کا اے پی سی میں شرکت سے انکار عمران خان کا ضمنی انتخابات میں حصہ نہ لینے کا فیصلہ,,Unbiased
امریکی رکن کانگریس الہان عمر کو خارجہ امور کمیٹی سے ہٹا دیا گیا,,Unbiased
پاکستان اور افغانستان کے دوہرے ٹیکس سے بچنے کیلئے معاہدے پر دستخط,,Unbiased
پاک فوج نے تاندہ ڈیم میں لاپتہ آخری طالبعلم کی لاش بہی نکال لی,,Unbiased
پاکستان آئی ایم ایف میں ٹیکنیکل سطح کے مذاکرات مکمل حکومت سخت شرائط ماننے پر مجبور,,Unbiased
گورنر کوچہوڑ یں الیکشن کمیشن خود ہی پنجاب میں انتخابات کی تاریخ دیدے جسٹس جواد حسن,,Unbiased
وزیر مملکت خارجہ امور حنا ربانی کہر 2روزہ دورے پر سری لنکا پہنچ گئیں,,Unbiased
الیکشن کمیشن نے پنجاب اور خیبر پختونخوا میں بلدیاتی نمائندے معطل کر دیئے,,Unbiased
حکومتی اتحادی جماعتوں کا ضمنی الیکشن میں تحریک انصاف کے مقابلے میں مشترکہ امید وار لانے پر غور,,Unbiased
”میں انہیں رلاؤں گا“ عمران خان کے جملے پر نواز شریف کا ردعمل,,Unbiased
اپیکس کمیٹی کے بڑے فیصلے نیکٹا سی ٹی ڈی پولیس کو اپ گریڈ کیا جائیگا پشاور میں سی ٹی ڈی ہیڈ کوارٹر ز فرانزک لیب بنائی جائے گی سیف سٹی منصوبہ شروع کیا جائیگا دہشتگردوں کی معاونت کرنیوالے ذرائع ختم کرنے پر اتفاق,,Unbiased
مہنگائی کی شرح میں 2.82 فیصد اضافہ مجموعی شرح34.49فیصد پر پہنچ گئی,,Unbiased
پنجاب حکومت نے 9 اعلیٰ افسران کو صوبے سے ریلیو کر دیا,,Unbiased
ایک ذہنی مریض نے وزیراعظم بن کر جہوٹ گالی اور گولی کو قومی کلچر بنا دیا مریم نواز,,Unbiased
پنجاب خیبر پختونخوا میں انتخابات کی تاریخوں پر مشاورت الیکشن کمیشن کا اجلاس 7فروری کو طلب,,Unbiased
مسجد پر حملہ اسلامی اصولوں کے خلاف پاکستان اندرونی سکیورٹی کا ذمہ در خود ہے ترجمان افغان حکومت,,Unbiased
بلاول سے امریکی عہدیدار کی ملاقات پشاور دہماکے کی مذمت ساتہ دینے کا عزم,,Unbiased
مہنگائی کا نیا طوفان مرغی مزید مہنگی فی کلو قیمت549روپے ہو گئی,,Unbiased
جماعت اسلامی کا ایک اورفلاحی قدم ہمسفر کے نام سے شادی دفتر کا افتتاح,,Unbiased
علی نواز ملک کی سیکرٹری اطلاعات تعیناتی خوش آئند ہے پیر سہیل بخاری,,Unbiased
چیئرمین پاکستان اسلامک کونسل حافظ مسعود اظہر کی وفد کیساتہ گورنر سے ملاقات,,Unbiased
وزیر اعظم ملکی مسائل حل کرنے کے لئے محنت کر رہے ہیں زمان نصیب,,Unbiased
گلشن راوی انڈر پاس منصوبہ مقررہ مدت میں مکمل کرنے کا فیصلہ,,Unbiased
وفاقی حکومت کا ایچ ای سی کی خود مختار حیثیت ختم کرنے کا فیصلہ,,Unbiased
فواد چوہدری گرفتاری کے وقت نشے کی حالت میں تہے میڈیکل رپورٹ مقدمہ درج,,Unbiased
فوج عدلیہ کو بدنام کرنے پر 5سال سزا فوجداری قوانین میں ترامیم کا مسودہ تیار,,Unbiased
پنجاب کی نگران حکومت کیخلاف درخواستوں کی سماعت کیلئے پانچ رکنی لارجر بنچ تشکیل,,Unbiased
پاکستان جنگل کے قانون کی طرف نکل گیا قوم اور کارکن تیاری کرلیں عمران خان کا جیل بہر و تحریک کا اعلان,,Unbiased
عمران جیل بہر وکی بجائے ڈوب مرو تحریک شروع کریں ن لیگ,,Unbiased
مریم نواز کی شہباز شریف سے ملاقات پارٹی کے ناراض اراکین کو منانے کا فیصلہ,,Unbiased
وزیر اعظم کی دعوت پر عمران خان کا غیرمہذب رد عمل چونکا دینے والا ہے اسحاق ڈار,,Unbiased
حکومت کی آئی ایم ایف کو 300ارب کے نئے تیکس لگانے کی یقین دہانی,,Unbiased
حناربانی کی سری لنکن وزیر خارجہ سے ملاقات باہمی امور پر تبادلہ خیال,,Unbiased
پنجاب کے پی میں انتخابات کی تاریخ سے متعلق کوئی فیصلہ نہیں کیا الیکشن کمیشن,,Unbiased
شائستہ پرویز ملک مسلم لیگ ن کی پالیسی ایڈوائزر برائے خواتین مقرر,,Unbiased
بینظیربہٹو کی شہادت پر بہی الیکشن ملتوی ہوئے تہے گورنر کے پی غلام علی,,Unbiased
نگران وزیر اطلاعات عامر میر نے پریس کلب کا دورہ کیا,,Unbiased
جمہوریہ ترکیہ کے سفیر نے منہا ج یونیورسٹی لاہور کا دورہ کیا,,Unbiased
مریم نواز بہاد لیڈر کی بیٹی مشکل وقت میں جیل کاٹی زبیر گل,,Unbiased
پی ٹی آئی کی جیل بہر تحریک کی تیاریاں شروع ہر صوبائی حلقے سے 500کارکن گرفتار ی دینگے,,Unbiased
پولیس لائنز دہماکہ خودکش تہا حملہ آور کے بال ڈی این اے سے میچ کرگئے,,Unbiased
پی ٹی آئی کے 81مستعفی اراکین بد ستور پارلیمنٹ لاجز میں قابض آپریشن کا دوسرا مرحلہ آج شروع ہوگا,,Unbiased
ایم کیو ایم پاکستان کا کراچی کی حلقہ بندیوں کیخلاف12 فروری کودہرنا دینے کا اعلان,,Unbiased
معاشی چیلنجز بہت زیادہ ہیں آئی ایم ایف ہر شعبے کی کتاب اور ایک ایک روپے کی سبسڈی دیکہ رہا ہے شہباز شریف,,Unbiased
آزادی ک قدر و قیمت سے آشنالوگ اہل کشمیر کیساتہ کہڑے ہوں عمران خان,,Unbiased
آئی ایم ایف کیساتہ شعبہ توانائی میں تکنیکی مذاکرات آج ہونگے,,Unbiased
چیئر مین جوائنٹ چیفس سٹاف کمیٹی سروسز چیفس کا کشمیریوں کو جدوجہد آزادی پر خراج تحسین,,Unbiased
آرمی چیف جنرل عاصم منیر 5 روزہ دورے پر برطانیہ پہنچ گئے,,Unbiased
جیلیں بہرنی ہیں تو پہلے ضمانتیں منسوخ کرائیں اب حساب ہوگا سز ا بہی ملے گی مریم نواز,,Unbiased
حکومت نے جنوری تک بنکوں سے 13کہرب 98ارب روپے قرض لیا رپورٹ,,Unbiased
عمران خان کو حماقت کا انٹرنیشنل ایوارڈ ملنا چاہیے احسن اقبال,,Unbiased
کوئٹہ پولیس لائن کے قریب دہماکہ 5افراد زخمی ٹی ٹی پی نے حملے کی ذمہ داری قبول کر لی,,Unbiased
پاکستان مقبوضہ کشمیر میں بہارتی مظالم پر خاموش تماشائی نہیں بنے گا بلاول,,Unbiased
پاکستان سمیت دنیا بہر میں یوم یکجہتی کشمیر جوش و جذبے سے منایا گیا تما م بڑے شہروں میں تقاریب جلسے جلوس ریلیاں,,Unbiased
مریم نواز بتائیں وہ کس منہ سے ملتان کا دورہ کررہی ہیں شاہ محمود,,Unbiased
ٹی ٹی پی کے خطرے پر قابو پانے کیلئے ایران افغانستان سے مدد لینے کا فیصلہ,,Unbiased
مریم نواز کی ملتان روانگی سے قبل بکرے کا صدقہ دیا گیا,,Unbiased
پاک فوج اور ادارے ہمارا فخر دہشتگردی پر دوبارہ قابو پالینگے فواد چوہدری,,Unbiased
مسئلہ کشمیر کے منصفانہ حل کیلئے او آئی سی رابطہ گروپ کا اجلاس,,Unbiased
چین کا اپنے ایئر شپ کو گرانے پر امریکہ سے شدید احتجاج,,Unbiased
یو اے ای کے صدر اور شاہ بحرین کابہی پرویز مشرف کے انتقال پر اظہار تعزیت,,Unbiased
خرم گنڈا پور کاسابق آرمی چیف پرویز مشرف کی وفات پر اظہار تعزیت,,Unbiased
حکومتی ہدایات نظر انداز پٹواریوں رجسٹری محررز کے اثاثہ جات منظر عام پر نہ آسکے,,Unbiased
محکمہ اوقاف کے زیراہتمام یوم یکجہتی کشمیر پر تقریبات اور ریلیاں,,Unbiased
پرنسپل جنرل ہسپتال کی قیادت میں کشمیر ڈے کے موقع پر واک,,Unbiased
مودی سرکار نے کشمیر کو مقتل گاہ بنا دیا تنویر احمد خان,,Unbiased
پریس کلب چوہنگ کے زیراہتمام کشمیریوں سے اظہار یکجہتی کیلئے ریلی,,Unbiased
گجرات ڈویژن کے منصوبوں کا جائزہ لینے کیلئے کمیٹی تشکیل 7روز میں رپورٹ طلب,,Unbiased
وزیراعظم کا توانائی کی بجت کیلئے نیکا کواز سر نو بحال کرنے کا حکم,,Unbiased
سیکرٹری پنجاب اسمبلی محمد خان بہٹی سندہ سے گرفتار وزیراعلٰی سندہ نوٹس لیں پرویز الٰہی,,Unbiased
90دن کے بعد الیکشن کیلئے قانون سازی کی ضرورت نہیں اعظم نذیر تارڑ,,Unbiased
وزیراعلٰی محسن نقوی کا ترک سفیر کو ٹیلی فون ریسکیو ٹیم ترکیہ بہجوانے کا اعلان,,Unbiased
الیکشن 90روز سے آگے گئے تو جیل بہرو تحریک شروع کر دینگے عمران خان,,Unbiased
پرویز مشرف کا جسد خاکی کراچی پہنچا دیا گیا آج ملیر کینٹ کے فوجی قبرستان میں تدفین ہو گی,,Unbiased
تکنیکی مذاکرات مکمل آئی ایم ایف جی ایس ٹی 18فیصد کرنے پر بضد,,Unbiased
ہمیں جیل بہر و تحریک کا انتظار آغاز زمان پارک سے کریں مریم نواز,,Unbiased
سپریم کورٹ نے اسلامی نظریاتی کونسل کو تحلیل کرنے کی آئینی درخواست مسترد کردی,,Unbiased
ہائیکورٹ نے شیخ رشید کیخلاف مزید کوئی مقدمہ درج کرنے سے روک دیا,,Unbiased
ایک ارب ڈالر کے منصوبوں کیلئے الیکشن کمیشن کی پابندی سے استثنا کی درخواست دائر,,Unbiased
امریکہ پاکستانی حکومت سے تعلقات بہتر بنائے سینیٹر کوری بوکر,,Unbiased
عمران خان پہلے گرفتاری دینے کی تاریخ کا اعلان کریں مریم اورنگزیب,,Unbiased
گورنر خیبر پختونخوا کی بلیغ الرحمن سے ملاقات صوبوں کے درمیان رابطے بڑہانے پر اتفاق,,Unbiased
سینیٹ پرویز مشرف کیلئے فاتحہ خوانی پر تنازع سینیٹر مشتاق کا دعا کرانے سے انکار,,Unbiased
قومی اسمبلی کے ضمنی پنجاب خیبرپختونخوا اسمبلیوں کے عام انتخابات سے متعلق الیکشن کمیشن کا اجلاس آج ہوگا,,Unbiased
دوا ساز کمپنیوں کا ایک ہفتے بعد ادویات کی پیداوار بند کرنے کا اعلان,,Unbiased
مسلم لیگ ن لاہور کے صدر سیف الملوک کہوکہر کی وزیر اعظم سے ملاقات,,Unbiased
وفاقی حکومت کا صحت سہولت کارڈ محدود کرنے کا فیصلہ,,Unbiased
سیکرٹری جنرل اقوام متحدہ کا پرویز مشرف کے انتقال پر اظہار تعزیت,,Unbiased
بجلی بلوں میں فیول ایڈ جسٹمنٹ چارجز غیر قانونی قرار لاہورہائیکورٹ کے گہریلو صارفین کو 500یونٹس تک سبسڈی دینے کی ہدایت,,Unbiased
اے پی سی کی تاریخ مقام تبدیل 9جنوری کو پارلیمنٹ ہاؤس میں ہو گی تحریک انصاف کو دعوت نامہ نہیں ملا فواد خٹک اور اسد قیصر کو دعوت دی ایاز صادق,,Unbiased
حکومت کا بین الاقوامی پروازوں میں بزنس کلاس ٹکٹس پرایکسائز ڈیوٹی لگانے پرغور,,Unbiased
توشہ خانہ کیس عمران خان نے ضمانتی مچلکے جمع کروادئیے سماعت آج ہوگی,,Unbiased
عمران خان جیل بہر و تحریک کا آغاز خود سے کیوں نہیں کرتے حنا پرویز,,Unbiased
کریم مہران بلاک سوشل ویلفیئر ایسوسی ایشن کی جنرل کونسل کا اجلاس طلب,,Unbiased
پی ٹی آئی رہنماؤں کی گرفتاری انتقامی ہتہکنڈے ہیں عمران شاہ,,Unbiased
پاکستان راہ حق پارٹی کا یوم کشمیر کے حوالے سے سیمینار,,Unbiased
وزیر اوقاف کے سٹوروں کے دورے آٹے کی دستیابی کا جائزہ لیا,,Unbiased
میرے قتل کیلئے جنوبی وزیرستان کے دوافراد کو رقم دی گئی تمام ثبوت موجود عمران خان,,Unbiased
اتحادی حکومت کا الیکشن میں تاخیر کیلئے عدالتوں سے رجوع کا فیصلہ,,Unbiased
پی ٹی آئی کا قومی اسمبلی کی خصوصی نشستوں پر بہی امیدوار نہ بدلنے کا فیصلہ,,Unbiased
پیپلز پارٹی پنجاب کی ایگریکٹو جنرل کونسل کا اجلاس ٹکٹوں کے حوالے سے گلے شکوے,,Unbiased
پشاور دہماکا تحقیقاتی ٹیم دہشتگرد تنظیم اور سہولت کاروں تک پہنچ گئی,,Unbiased
پاکستان اور آئی ایم ایف کے درمیان پالیسی مذاکرات میں مشکل ترین فیصلوں کا امکان,,Unbiased
لکی مروت پولیس سکیورٹی فورسز کا آپریشن12دہشت گرد ہلاک اسلحہ برآمد,,Unbiased
صدر مملکت روڈسیفٹی بین الاقوامی کانفرنس کا آج افتتاح کرینگے,,Unbiased
توشہ خانہ کیس عمران خان پر فرد جر م عائد نہ ہو سکی نا اہلی کیس کی سماعت کیلئے اسلام آباد ہائیکورٹ کا لارجر بنچ تشکیل,,Unbiased
اقوام متحدہ کی جنرل اسمبلی میں زلزلہ زدگان کیلئے ایک منٹ تک خاموشی اختیار کی گئی,,Unbiased
غریبوں کا تحفظ پاکستان اور آئی ایم ایف دونوں کی بنیا د ی ذمہ داری,,Unbiased
نیب ترامیم کیس سے نیب قانون پر سرخ لکیر مقرر کی جائیگی چیف جسٹس,,Unbiased
اہلکاروں کی کمی کا سامنا الیکشن میں دہشتگردوں کی کارروائی کو رد نہیں کیا جا سکتا آئی جی کے پی,,Unbiased
سابق صدر جنر ل ر پرویزمشرف مکمل فوجی اعزاز کیساتہ کراچی میں سپرد خاک,,Unbiased
ہم جیل بہرو تحریک شروع کر چکے الیکشن ملتوی کئے گئے تو آرٹیکل 6لگے گا فواد چوہدری,,Unbiased
پنجاب میں مزید تبادلے دو صوبائی سیکرٹریز ایک ڈائریکٹر جنرل سمیت 66افسر تبدیل,,Unbiased
پنجاب میں زیر تعلیم کشمیری طلبہ کی ٹیوشن فیس ختم لیپ ٹاپ دینے کا اعلان,,Unbiased
چوہدری نثار کا انتخابات میں حصہ لینے کا فیصلہ,,Unbiased
15اعلی پولیس افسر تبدیل شہزادہ سلطان ایڈیشنل آئی جی آپریشنز تعینات,,Unbiased
آل پارٹیز کانفرنس پہر مؤخر اتحادی جماعتوں کی مشاورت سے نئی تاریخ دی جائیگی مریم اورنگزیب,,Unbiased
اسحق ڈارسے چیف اکانومسٹ ایشین انویسٹمنٹ بینک کورین سفیر کی ملاقاتیں,,Unbiased
پارلیمنٹ کا مشترکہ اجلاس آج مقبوضہ کشمیر پر مذمتی قرارداد منظور کی جائیگی,,Unbiased
حالیہ بجلی بریک ڈاؤن کی انکوائری فائنہ نہ ہو سکی سینیٹ کی قائمہ کمیٹی برہم,,Unbiased
50لاکہ ڈالر روزانہ افغانستان سمگل پاکستان سے جانے والے ڈالر طالبان حکومت کی لائف لائن بلو م برگ,,Unbiased
چودہری پرویز الٰہی کا نگران حکومت کے اقدامات کیخلاف عدالت سے رجوع کا فیصلہ,,Unbiased
مودی سرکار کشمیریوں کی جبری بے دخلی کی مہم فوری روکے میر واعظ عمر فاروق,,Unbiased
وزیر اعظم شہباز شریف نے ترکیہ کا دورہ ملتوی کردیا,,Unbiased
دہشتگردوں کو کون واپس لایا؟ شہباز شریف,,Unbiased
لا ہو ر کرائم رپورٹر چیئرمین پی ٹی آئی عمران خان پر حملے کی جے آئی ٹی کا ریکارڈ اینٹی کرپشن پنجاب سے غائب ہونے کا انکشاف ہوا ہے ڈی جی اینٹی کرپشن نے سابق وزیراعظم عمران خان پر حملے کی جے آئی ٹی کی کا ریکارڈ اینٹی کرپشن سے غائب ہونے پر تحقیقات کا حکم دیدیا ہے,,Biased
اینٹی کرپشن سے عمران خان حملے کی جے آئی ٹی تفتیش کا ریکارڈ غائب ہونے کے معاملے کا تاحال سراغ نہیں لگایا جا سکا ذرائع کا کہنا ہے کہ اینٹی کرپشن میں ہائی پروفائل کیس کی فائل بہی غائب ہے جس پر تحقیقات کا حکم دے دیا گیا ہے,,Biased
اس کے علاوہ شیش محل میں پویلین کی بحالی اور تکنیکی کام بہی اس فنڈ سے کیا جائے گا اپنے دورے کے موقع پر گفتگو کرتے ہوئے امریکی سفیر ڈونلڈ بلوم نے کہا کہ امریکی مشن کو تحفظ کے لیے والڈ سٹی آف لاہور اتہارٹی اور آغا خان کلچرل سروس پاکستان کے ساتہ شراکت پر فخر ہے,,Biased
انہوں نے سوال اٹہایا کہ عمران خان کو کس نے مقدمے بنانے کا اختیار دیا تہا؟ اصولی بات ہے کہ کسی بہی سیاستدان کو جیل میں ڈالنے کا اختیار آپ کے پاس نہیں ہونا چاہیے کیونکہ یہ اختیار انتقام بن جاتا ہے سابق وزیراعظم نے کہا کہ 50سال میں 73 کے آئین کے تحت جونیجو کے علاوہ تمام وزرائے اعظم جیل گئے,,Biased
لاہو ر جنرل رپورٹر پاکستان مسلم لیگ ن کے سینئر رہنما اور وزیر داخلہ رانا ثنا اللہ نے کہا ہے ہماری رائے ہے قومی و صوبائی الیکشن ایک ساتہ ہوں اپنے ایک بیان میں کہا اگر عمران خان ہارا تو ہم پر الزام لگائے گا نگران سیٹ اپ نہیں تہا اسلئے ہارا الیکشن کمیشن کو بہتر فیصلہ کرنا چاہیے الیکشن استحکام کا باعث بننا چاہیے نہ کہ نئے دہرنے اور افرا تفر ی کا,,Biased
عمران خان نے پاکستان کے تعلقات دوست ملک سے خراب کیے یہ سب ان کا اپنا کیا دہرا ہے وہ کرپشن کیخلاف مہم چلا رہے تہے خود سا تہ ساتہ گہٹیا ترین کرپشن کر رہے تہے اگر وہ میرٹ پر قانون کے مطابق نااہل ہوتے ہیں تو ان کو بالکل ہونا چاہیے,,Biased
کراچی مانیٹرنگ ڈیسک سابق صدر آصف علی زرداری نے کہا ہے کہ آئندہ سال گنے کی فی من قیمت 4 سو روپے کی جائے گی پیپلز پارٹی کے سربراہ آصف علی زرداری نے کہا کہ کاشت کاروں اور کسانوں سے انصاف کرنے سے ملک کی زراعت ترقی کرے گی ان کو محنت کا پہل ملنے سے حوصلہ افزائی ہوگی,,Biased
اسلام آباد آن لائن پاکستا ن اور آئی ایم ایف کے درمیان نویں جائزے کیلئے ورچوئیل مذاکرات ایک روز کیلئے ملتوی ہوگئے ذرائع کے مطابق مذاکرات آئی ایم ایف کی درخواست پر ملتوی کئے گئے,,Biased
وزیر خزانہ کا کہنا ہے کہ سینٹ ترمیمی بل پر سفارشات جمعہ کے روز مکمل کر کے قومی اسمبلی سیکریٹریٹ کو بہجوا سے گی ذرائع کے مطابق پاکستان اور آئی ایم ایف کے درمیان معاہدہ بہی منی بجٹ پل ہاس ہونے کا امکان ہے,,Biased
دوسرے مرحلے میں پشاور شہر سے تحریک انصاف کے 200 کارکنان اور 5 لیڈرز جیل بہرو تحریک کے سلسلے میں جیل جائیں گے ذرائع کے مطابق جیل بہرو تحریک کے طریقہ کار کے تحت روزانہ کی بنیادوں پر ایک شہر سے گرفتاریاں پیش کی جائیں گی,,Biased
لاہور جنرل رپورٹر وزیراعظم محمد شہباز شریف کی مشیر وزیراعظم احد چیمہ کی والدہ کی وفات پر تعزیت کے لیے لاہور میں ان کی رہائش گاہ آمدوزیراعظم کی مرحومہ کی مغفرت اور بلندی درجات کی اور احد چیمہ اور ان کے اہل خانہ کے لیے صبر جمیل کی دعا کی اور کہا کہ والدہ کی وفات ناقابل تلافی نقصان ہے اللہ تعالیٰ مرحومہ کو جنت الفردوس میں اعلی مقام عطا فرمائے اور اہل خانہ کو صبر جمیل عطا کرے,,Biased
ملتان مانیٹرنگ ڈیسک ریلی روسو کی شاندار بیٹنگ ملتان سلطانز نے کوئٹہ گلیڈی ایٹرز کو 9 وکٹوں سے شکست دے دی ملتان کرکٹ سٹیڈیم میں ہونیوالے پی ایس ایل 8 کے تیسرے میچ میں کوئٹہ گلیڈی ایٹرز کی پوری ٹیم 18.5 اوورز میں 110 سکور پر ڈہیر ہوگئی ملتان سلطانز نے مقررہ ہدف 13.3 اوورز میں باآسانی حاصل کرلیا,,Biased
صوبائی وزیر اطلاعات عامر میر صوبائی وزیر لوکل گورنمنٹ اینڈ کمیونٹی ڈویلپمنٹ ابراہیم حسن مراد سیکرٹری بلدیات سیکرٹری اطلاعات کمشنر لاہور ڈویڑن ڈپٹی کمشنر ڈی جی شہر خموشاں اتہارٹی ڈی جی پی آر اور دیگر حکام نے اجلاس میں شرکت کی ذرائع کا کہنا ہے کہ نگران وزیراعلیٰ پنجاب محسن نقوی کو ننکانہ صاحب میں پیش آنے والے افسوسناک واقعہ کی انکوائری رپورٹ موصول ہو گئی ہے,,Biased
ذرائع کے مطابق نگران وزیراعلیٰ محسن نقوی نے انکوائری رپورٹ کی روشنی میں فوری طور پر ڈی پی او ننکانہ کو عہدے سے ہٹانے کا فیصلہ کیا ہے ذرائع کے مطابق انکوائری رپورٹ کی روشنی میں دیگر ذمہ داران کے خلاف بہی کارروائی کی جائے گی اور نگران وزیراعلیٰ محسن نقوی نے ٹرائل کو جلد از جلد مکمل کرنے کیلئے تمام وسائل بروئے کار لانے کی ہدایت کی ہے,,Biased
ان کا کہنا تہا قمر جاوید باجوہ عارف علوی اور میری میٹنگ میں صرف انتخابات پر بات ہوئی اپنے دور حکومت میں 100 فیصد سیکہا کہ کسی آرمی چیف کی ملازمت میں توسیع نہیں ہونی چاہیے انہوں نے کہا کہ اسحاق ڈار صدر عارف علوی سے اس لیے ملے کہ صدر آرڈیننس پر دستخط کریں صدر فنانس بل پر رکاوٹ نہیں بنیں گے لیکن تحریک انصاف سینیٹ میں فنانس بل کی بہرپور مخالفت کرے گی,,Biased
انہوں نے کہاکہ 86رکنی تاریخی کابینہ کے ساتہ اشرافیہ کی قربانی کہاں؟ شروعات تو حکومت اپنے گہر سے کرے انہوں نے کہاکہ ہر بار قربانی عوام کیوں دیں؟,,Biased
اسلام آبادکی بینکنگ کورٹ کی جج رخشندہ شاہین نے عمران خان کی درخواست ضمانت پر سماعت کی عمران خان کے وکیل بیرسٹر سلمان صفدر نے دلائل دیتے ہوئے کہا کہ عمران خان 70 سال سے زائد عمر کے آدمی ہیں اور ورزش کی وجہ سے سپر فٹ ہیں کسی نوجوان کو بہی گولی لگے تو 3 مہینے ریکوری میں لگتے ہیں عمران خان کو تو عمر رسیدہ ہونے پر بائیو میٹرک سے بہی استثنیٰ ہے,,Biased
ذرائع کا کہنا ہے کہ نگران وزیراعلیٰ پنجاب محسن نقوی کو ننکانہ صاحب میں پیش آنے والے افسوسناک واقعہ کی انکوائری رپورٹ موصول ہو گئی ہے ذرائع کے مطابق انکوائری ایڈیشنل آئی جی ذوالفقار حمید کی سربراہی میں 3 رکنی کمیٹی نے کی جس میں 2 ڈی آئی جی بہی شامل تہے,,Biased
ذرائع کے مطابق انکوائری رپورٹ کی روشنی میں دیگر ذمہ داران کے خلاف بہی کارروائی کی جائے گی اور نگران وزیراعلیٰ محسن نقوی نے ٹرائل کو جلد از جلد مکمل کرنے کیلئے تمام وسائل بروئے کار لانے کی ہدایت کی ہے محسن نقوی کی ہدایت پر پی ایس ایل کی سکیورٹی کے لئے خصوصی انتظامات کیے گئے ہیں اور ملتان میں کہیلے جانے والے میچ کی لائیو مانیٹرنگ سیف سٹیز اتہارٹی لاہور میں کی جا رہی ہے,,Biased
